OBJECTID,UNIT_ID,USE_TYPE,NAME,people,NAME_LONG,LEVEL_ID,SCHEDULE_EMAIL,CAPACITY,AREA_ID,ASSIGNMENT_TYPE,AREA_GROSS,HEIGHT_RELATIVE,RESERVATION_METHOD,CREATED_USER,CREATED_DATE,LAST_EDITED_USER,LAST_EDITED_DATE,VALIDATIONSTATUS,Extrude1,fire_intensity,temperature,start_time,start_time_txt,end_time,end_time_txt,active_rooms,max_people,sqm_pp,nr_people_height,geom
180,ETH.LEE.P.P_200.0001,Treppe,LEE P 200.0001,0,LEE P 200.0001,ETH.LEE.P,,,,none,38.7973688066898,2.5,,JIN11846,1701125419000,JIN11846,1701125419000,2,2.3,,,1699701240000,11/11/2023 11:14:00 AM,1699701270000,11/11/2023 11:14:30 AM,1,3,10,0.0,"{""hasZ"":true,""rings"":[[[951360.2641,6003999.3478,483],[951361.354800001,6003996.8568,483],[951361.179099999,6003996.7797,483],[951359.825100001,6003996.187,483],[951359.703299999,6003996.1335,483],[951359.673599999,6003996.2012,483],[951356.478300001,6003994.8021,483],[951353.3248,6004002.0049,483],[951358.171500001,6004004.1271,483],[951360.2641,6003999.3478,483]],[[951356.244800001,6004000.8632,483],[951357.620099999,6003997.7222,483],[951358.405200001,6003998.066,483],[951358.233100001,6003998.4591,483],[951357.030099999,6004001.207,483],[951356.244800001,6004000.8632,483]]],""spatialReference"":{""wkid"":102100,""latestWkid"":3857}}"
181,ETH.LEE.P.P_201,Buero,LEE P 201,2,LEE P 201,ETH.LEE.P,,,,none,59.6012841026641,2.5,,JIN11846,1701125419000,JIN11846,1701125419000,2,1.75,,,1699701240000,11/11/2023 11:14:00 AM,1699701270000,11/11/2023 11:14:30 AM,1,5,10,0.7,"{""hasZ"":true,""rings"":[[[951343.7674,6004011.0828,483],[951344.305599999,6004011.3183,483],[951346.6708,6004005.9163,483],[951347.204300001,6004004.6979,483],[951347.315400001,6004004.444,483],[951340.441199999,6004001.4341,483],[951340.205699999,6004001.9723,483],[951339.934700001,6004001.8537,483],[951338.820300002,6004004.399,483],[951339.091200002,6004004.5175,483],[951338.545600001,6004005.7632,483],[951338.274900001,6004005.6446,483],[951337.160500001,6004008.1899,483],[951337.431299999,6004008.3084,483],[951337.3127,6004008.5792,483],[951339.857999999,6004009.6937,483],[951339.976500001,6004009.4229,483],[951341.222199999,6004009.9682,483],[951341.103500001,6004010.239,483],[951343.648899999,6004011.3534,483],[951343.7674,6004011.0828,483]]],""spatialReference"":{""wkid"":102100,""latestWkid"":3857}}"
182,ETH.LEE.P.P_200.002,Gang,LEE P 200.002,0,LEE P 200.002,ETH.LEE.P,,,,none,297.146779413223,2.5,,JIN11846,1701125419000,JIN11846,1701125419000,2,0.1,,,1699701240000,11/11/2023 11:14:00 AM,1699701270000,11/11/2023 11:14:30 AM,1,29,10,0.0,"{""hasZ"":true,""rings"":[[[951357.658399999,6004017.1648,483],[951357.5737,6004017.1278,483],[951359.109099999,6004013.6213,483],[951359.278200001,6004013.6953,483],[951359.811799999,6004012.4768,483],[951359.642700002,6004012.4028,483],[951361.5988,6004007.935,483],[951361.768199999,6004008.009,483],[951362.3017,6004006.7905,483],[951362.132300001,6004006.7165,483],[951364.088500001,6004002.2486,483],[951364.257800002,6004002.3226,483],[951364.791200001,6004001.1043,483],[951364.622000001,6004001.0301,483],[951364.918400001,6004000.3532,483],[951365.0878,6004000.4272,483],[951365.621100001,6003999.2087,483],[951365.452,6003999.1347,483],[951367.408399999,6003994.6668,483],[951367.577399999,6003994.741,483],[951368.111099999,6003993.5225,483],[951367.9417,6003993.4483,483],[951368.238200001,6003992.7714,483],[951368.407499999,6003992.8454,483],[951368.940900002,6003991.6269,483],[951368.771699999,6003991.5527,483],[951370.7278,6003987.085,483],[951370.8972,6003987.1592,483],[951371.430500001,6003985.9407,483],[951371.261500001,6003985.8665,483],[951373.217700001,6003981.3987,483],[951373.386799999,6003981.4728,483],[951373.920400001,6003980.2543,483],[951373.7513,6003980.1802,483],[951375.286600001,6003976.6737,483],[951375.371199999,6003976.7108,483],[951375.489599999,6003976.44,483],[951374.379500002,6003975.9538,483],[951374.2172,6003975.8826,483],[951374.0984,6003976.1534,483],[951373.543299999,6003975.9104,483],[951371.2848,6003981.0687,483],[951370.869899999,6003982.0164,483],[951369.725900002,6003984.6294,483],[951369.793400001,6003984.6592,483],[951365.406800002,6003994.6778,483],[951365.339000002,6003994.6482,483],[951365.288600001,6003994.7633,483],[951365.153299998,6003994.704,483],[951363.949999999,6003997.4525,483],[951364.085200001,6003997.5118,483],[951364.0348,6003997.6268,483],[951364.102499999,6003997.6564,483],[951361.6424,6004003.275,483],[951361.049600001,6004004.6289,483],[951359.715700001,6004007.6752,483],[951359.174400002,6004007.438,483],[951359.215700001,6004007.3434,483],[951359.1076,6004007.296,483],[951355.939300001,6004005.9087,483],[951355.722800002,6004005.8139,483],[951352.554699998,6004004.4267,483],[951352.446400002,6004004.3793,483],[951352.404800002,6004004.4739,483],[951351.863400001,6004004.2369,483],[951356.2502,6003994.2181,483],[951356.317699999,6003994.2478,483],[951356.368099999,6003994.1327,483],[951356.503699999,6003994.192,483],[951357.706700001,6003991.4436,483],[951357.571699999,6003991.3843,483],[951357.622000001,6003991.2693,483],[951357.554200001,6003991.2396,483],[951359.451200001,6003986.9073,483],[951360.044100001,6003985.5534,483],[951360.458999999,6003984.6055,483],[951361.051800001,6003983.2518,483],[951361.940900002,6003981.2209,483],[951362.0086,6003981.2505,483],[951363.152899999,6003978.6375,483],[951363.5678,6003977.6897,483],[951365.826200001,6003972.5315,483],[951365.271200001,6003972.2884,483],[951365.389600001,6003972.0176,483],[951362.8444,6003970.9031,483],[951362.725900002,6003971.1739,483],[951362.1877,6003970.9384,483],[951359.8224,6003976.3403,483],[951359.653000001,6003976.2662,483],[951359.1197,6003977.4847,483],[951359.288800001,6003977.5588,483],[951358.162599999,6003980.1312,483],[951357.993500002,6003980.0571,483],[951357.459899999,6003981.2756,483],[951357.629000001,6003981.3497,483],[951356.502700001,6003983.9221,483],[951356.3336,6003983.848,483],[951355.799800001,6003985.0665,483],[951355.969099998,6003985.1406,483],[951354.012800001,6003989.6085,483],[951353.843800001,6003989.5343,483],[951353.310400002,6003990.7528,483],[951353.479499999,6003990.827,483],[951353.1831,6003991.5038,483],[951353.013700001,6003991.4298,483],[951352.480300002,6003992.6483,483],[951352.649500001,6003992.7223,483],[951350.693399999,6003997.1903,483],[951350.524,6003997.1161,483],[951349.990699999,6003998.3346,483],[951350.159600001,6003998.4088,483],[951349.033599999,6004000.9812,483],[951348.864300001,6004000.907,483],[951348.330600001,6004002.1255,483],[951348.5,6004002.1995,483],[951347.373500001,6004004.7719,483],[951347.204300001,6004004.6979,483],[951346.6708,6004005.9163,483],[951346.8402,6004005.9904,483],[951344.475000001,6004011.3925,483],[951345.012800001,6004011.6281,483],[951344.894400001,6004011.8989,483],[951347.439800002,6004013.0133,483],[951347.558400001,6004012.7425,483],[951348.096500002,6004012.9783,483],[951349.631900001,6004009.4716,483],[951349.800900001,6004009.5456,483],[951350.334600002,6004008.3271,483],[951350.165399998,6004008.2531,483],[951350.350499999,6004007.8301,483],[951358.101500001,6004011.2239,483],[951355.8475,6004016.3721,483],[951356.385699999,6004016.6076,483],[951356.267000001,6004016.8784,483],[951357.539700001,6004017.4356,483],[951357.658399999,6004017.1648,483]]],""spatialReference"":{""wkid"":102100,""latestWkid"":3857}}"
183,ETH.LEE.E.E_100.0001,Treppe,LEE E 100.0001,0,LEE E 100.0001,ETH.LEE.E,,,,none,29.4897821449257,4.0,,JIN11846,1701125419000,JIN11846,1701125419000,2,3.8,,,1699701270000,11/11/2023 11:14:30 AM,1699701300000,11/11/2023 11:15:00 AM,1,2,10,0.0,"{""hasZ"":true,""rings"":[[[951342.871399999,6004045.0406,443],[951343.784299999,6004042.9557,443],[951339.614399999,6004041.1298,443],[951336.757100001,6004047.6556,443],[951338.340999998,6004048.3492,443],[951340.927000001,6004049.4814,443],[951342.871399999,6004045.0406,443]],[[951339.190400001,6004046.7042,443],[951340.5656,6004043.5632,443],[951341.351,6004043.907,443],[951341.179000001,6004044.2997,443],[951339.975699998,6004047.0479,443],[951339.190400001,6004046.7042,443]]],""spatialReference"":{""wkid"":102100,""latestWkid"":3857}}"
184,ETH.LEE.E.E_100.001,Gang,LEE E 100.001,0,LEE E 100.001,ETH.LEE.E,,,,none,100.973819938461,4.0,,JIN11846,1701125419000,JIN11846,1701125419000,2,0.1,,,1699701270000,11/11/2023 11:14:30 AM,1699701300000,11/11/2023 11:15:00 AM,1,10,10,0.0,"{""hasZ"":true,""rings"":[[[951332.473900001,6004048.1519,443],[951332.677000001,6004048.2409,443],[951332.727400001,6004048.1258,443],[951332.8627,6004048.185,443],[951333.455400001,6004046.8311,443],[951333.320099998,6004046.7719,443],[951333.3704,6004046.6568,443],[951333.1675,6004046.568,443],[951336.4692,6004039.0268,443],[951336.6723,6004039.1156,443],[951336.7227,6004039.0007,443],[951336.858100001,6004039.0598,443],[951337.688099999,6004037.1645,443],[951337.552700002,6004037.1052,443],[951337.603100002,6004036.99,443],[951337.399900001,6004036.9012,443],[951338.864300001,6004033.557,443],[951335.344000001,6004032.0157,443],[951334.217700001,6004034.5881,443],[951334.099199999,6004034.8589,443],[951328.906199999,6004046.7189,443],[951321.947299998,6004043.6721,443],[951320.619399998,6004046.7047,443],[951324.464400001,6004048.3882,443],[951326.9014,6004049.4554,443],[951331.0986,6004051.2929,443],[951332.473900001,6004048.1519,443]]],""spatialReference"":{""wkid"":102100,""latestWkid"":3857}}"
185,ETH.LEE.E.E_100.0002,Gang,LEE E 100.0002,0,LEE E 100.0002,ETH.LEE.E,,,,none,23.4947867563914,4.0,,JIN11846,1701125419000,JIN11846,1701125419000,2,0.1,,,1699701270000,11/11/2023 11:14:30 AM,1699701300000,11/11/2023 11:15:00 AM,1,2,10,0.0,"{""hasZ"":true,""rings"":[[[951340.2148,6004051.4767,443],[951340.282299999,6004051.5065,443],[951340.320999999,6004051.4184,443],[951340.913699999,6004050.0645,443],[951340.952300001,6004049.9765,443],[951340.884500001,6004049.9469,443],[951340.943799999,6004049.8115,443],[951338.222600002,6004048.62,443],[951338.340999998,6004048.3492,443],[951336.757100001,6004047.6556,443],[951336.6384,6004047.9263,443],[951335.961599998,6004047.6299,443],[951334.919100001,6004047.1735,443],[951334.648200002,6004047.0549,443],[951334.309300002,6004046.9065,443],[951333.6329,6004046.6103,443],[951333.573600002,6004046.7457,443],[951333.505800001,6004046.7161,443],[951333.455400001,6004046.8311,443],[951332.8627,6004048.185,443],[951332.812399998,6004048.3002,443],[951332.879900001,6004048.3298,443],[951332.512400001,6004049.1692,443],[951333.3112,6004049.519,443],[951333.281599998,6004049.5867,443],[951333.369600002,6004049.6251,443],[951334.723499998,6004050.2179,443],[951334.811500002,6004050.2565,443],[951334.8411,6004050.1888,443],[951335.653499998,6004050.5446,443],[951335.623799998,6004050.6123,443],[951335.732099999,6004050.6596,443],[951337.4652,6004051.4185,443],[951337.6818,6004051.5133,443],[951339.414700001,6004052.272,443],[951339.522999998,6004052.3194,443],[951339.5526,6004052.2517,443],[951339.823399998,6004052.3703,443],[951340.2148,6004051.4767,443]]],""spatialReference"":{""wkid"":102100,""latestWkid"":3857}}"
186,ETH.LEE.E.E_100.003,Gang,LEE E 100.003,0,LEE E 100.003,ETH.LEE.E,,,,none,16.1729577166829,4.0,,JIN11846,1701125419000,JIN11846,1701125419000,2,0.1,,,1699701270000,11/11/2023 11:14:30 AM,1699701300000,11/11/2023 11:15:00 AM,1,1,10,0.0,"{""hasZ"":true,""rings"":[[[951340.711199999,6004055.5019,443],[951340.761799999,6004055.5241,443],[951341.325100001,6004054.2379,443],[951341.494199999,6004054.3119,443],[951342.087099999,6004052.958,443],[951341.917800002,6004052.884,443],[951343.963,6004048.2131,443],[951343.9122,6004048.1909,443],[951344.0308,6004047.9201,443],[951343.963199999,6004047.8904,443],[951342.609200001,6004047.2977,443],[951342.541499998,6004047.268,443],[951342.423,6004047.5387,443],[951342.287599999,6004047.4795,443],[951341.155400001,6004050.0655,443],[951341.0876,6004050.0357,443],[951341.049199998,6004050.1238,443],[951340.913699999,6004050.0645,443],[951340.320999999,6004051.4184,443],[951340.456300002,6004051.4777,443],[951340.4177,6004051.5656,443],[951340.4855,6004051.5953,443],[951339.086399999,6004054.7904,443],[951339.221799999,6004054.8497,443],[951339.103399999,6004055.1205,443],[951339.171,6004055.1502,443],[951340.524900001,6004055.7429,443],[951340.592500001,6004055.7725,443],[951340.711199999,6004055.5019,443]]],""spatialReference"":{""wkid"":102100,""latestWkid"":3857}}"
187,ETH.LEE.E.E_101,Hoersaal,LEE E 101,0,Hörsaal LEE E 101,ETH.LEE.E,,,,none,414.004528459963,4.0,,JIN11846,1701125419000,JIN11846,1701125419000,2,2.8,,,1699701270000,11/11/2023 11:14:30 AM,1699701300000,11/11/2023 11:15:00 AM,1,41,10,0.0,"{""hasZ"":true,""rings"":[[[951340.9472,6004070.2553,443],[951340.7982,6004070.19,443],[951340.809999999,6004070.1629,443],[951339.672800001,6004069.665,443],[951344.865800001,6004057.8049,443],[951340.465599999,6004055.8783,443],[951340.524900001,6004055.7429,443],[951339.171,6004055.1502,443],[951339.1118,6004055.2856,443],[951338.5702,6004055.0484,443],[951336.735599998,6004054.2452,443],[951335.517200001,6004053.7118,443],[951326.723700002,6004049.8614,443],[951326.9014,6004049.4554,443],[951324.464400001,6004048.3882,443],[951324.286600001,6004048.7944,443],[951320.576900002,6004047.1701,443],[951314.388099998,6004061.3048,443],[951339.814199999,6004072.4376,443],[951339.826000001,6004072.4105,443],[951339.9749,6004072.4756,443],[951340.9472,6004070.2553,443]]],""spatialReference"":{""wkid"":102100,""latestWkid"":3857}}"
188,ETH.LEE.F.F_200.0001,Treppe,LEE F 200.0001,3,LEE F 200.0001,ETH.LEE.F,,,,none,38.7978647492926,4.0,,JIN11846,1701125419000,JIN11846,1701125419000,2,3.8,,,1699701270000,11/11/2023 11:14:30 AM,1699701300000,11/11/2023 11:15:00 AM,1,3,10,3.8,"{""hasZ"":true,""rings"":[[[951360.2641,6003999.3481,447],[951361.355,6003996.8568,447],[951361.179099999,6003996.7797,447],[951359.825100001,6003996.187,447],[951359.7031,6003996.1335,447],[951359.673599999,6003996.2012,447],[951356.478300001,6003994.8021,447],[951353.3246,6004002.0049,447],[951358.171500001,6004004.1271,447],[951360.2641,6003999.3481,447]],[[951356.2447,6004000.8632,447],[951357.619899999,6003997.7222,447],[951358.405200001,6003998.066,447],[951358.2333,6003998.459,447],[951357.029899999,6004001.207,447],[951356.2447,6004000.8632,447]]],""spatialReference"":{""wkid"":102100,""latestWkid"":3857}}"
189,ETH.LEE.F.F_200.002,Gang,LEE F 200.002,6,LEE F 200.002,ETH.LEE.F,,,,none,139.914408053956,4.0,,JIN11846,1701125419000,JIN11846,1701125419000,2,0.1,,,1699701270000,11/11/2023 11:14:30 AM,1699701300000,11/11/2023 11:15:00 AM,1,13,10,0.04615385,"{""hasZ"":true,""rings"":[[[951347.978,6004013.2489,447],[951347.723999999,6004013.1378,447],[951348.079700001,6004012.3255,447],[951348.350499999,6004012.444,447],[951350.449099999,6004007.6514,447],[951351.0418,6004006.2975,447],[951351.9311,6004004.2667,447],[951351.863299999,6004004.2369,447],[951356.25,6003994.2181,447],[951356.317699999,6003994.2478,447],[951356.368099999,6003994.1327,447],[951356.5035,6003994.192,447],[951357.706799999,6003991.4436,447],[951357.5715,6003991.3843,447],[951357.621800002,6003991.2693,447],[951357.554200001,6003991.2396,447],[951359.421500001,6003986.9748,447],[951359.451200001,6003986.9073,447],[951360.043900002,6003985.5534,447],[951360.0735,6003985.4857,447],[951360.429299999,6003984.6732,447],[951360.458999999,6003984.6055,447],[951361.0517,6003983.2518,447],[951361.844500002,6003981.4408,447],[951358.273600001,6003979.8773,447],[951358.162599999,6003980.1312,447],[951357.9934,6003980.0571,447],[951357.459800001,6003981.2756,447],[951357.629000001,6003981.3497,447],[951357.332600001,6003982.0265,447],[951357.163400002,6003981.9525,447],[951356.629799999,6003983.171,447],[951356.799199998,6003983.2452,447],[951353.182999998,6003991.5038,447],[951353.013700001,6003991.4298,447],[951352.480300002,6003992.6483,447],[951352.649500001,6003992.7223,447],[951352.3532,6003993.3994,447],[951352.183800001,6003993.3252,447],[951351.6503,6003994.5437,447],[951351.819699999,6003994.6179,447],[951350.6932,6003997.1903,447],[951350.524,6003997.1161,447],[951349.990499999,6003998.3346,447],[951350.1598,6003998.4088,447],[951348.314599998,6004002.6227,447],[951348.297699999,6004002.6152,447],[951347.475299999,6004004.4938,447],[951347.339899998,6004004.4345,447],[951346.569499999,6004006.194,447],[951346.7049,6004006.2533,447],[951345.815099999,6004008.2851,447],[951345.6798,6004008.2258,447],[951344.909400001,6004009.9854,447],[951345.0447,6004010.0447,447],[951344.2223,6004011.9232,447],[951344.2392,6004011.9307,447],[951344.202199999,6004012.0152,447],[951347.8237,6004013.601,447],[951347.978,6004013.2489,447]]],""spatialReference"":{""wkid"":102100,""latestWkid"":3857}}"
190,ETH.LEE.F.F_100.0002,Gang,LEE F 100.0002,15,LEE F 100.0002,ETH.LEE.F,,,,none,45.6832172001688,4.0,,JIN11846,1701125419000,JIN11846,1701125419000,2,0.1,,,1699701270000,11/11/2023 11:14:30 AM,1699701300000,11/11/2023 11:15:00 AM,1,4,10,0.1,"{""hasZ"":true,""rings"":[[[951336.215399999,6004047.4184,447],[951336.3508,6004047.4777,447],[951339.3268,6004040.6812,447],[951339.732799999,6004040.859,447],[951342.318799999,6004041.9913,447],[951342.200300001,6004042.2621,447],[951343.784299999,6004042.9557,447],[951343.902899999,6004042.6849,447],[951344.0383,6004042.7442,447],[951344.1864,6004042.4057,447],[951344.2542,6004042.4353,447],[951344.3046,6004042.3202,447],[951345.134399999,6004040.4248,447],[951345.184799999,6004040.3097,447],[951345.117199998,6004040.2801,447],[951345.206,6004040.077,447],[951345.0843,6004040.0237,447],[951343.933499999,6004039.5198,447],[951343.8116,6004039.4664,447],[951343.782000002,6004039.5341,447],[951342.9899,6004039.1873,447],[951343.078899998,6004038.9842,447],[951343.004299998,6004038.9516,447],[951343.0458,6004038.8569,447],[951341.529399998,6004038.1929,447],[951341.488000002,6004038.2877,447],[951341.399999999,6004038.2492,447],[951341.311099999,6004038.4522,447],[951340.329500001,6004038.0226,447],[951340.359099999,6004037.9549,447],[951340.2711,6004037.9162,447],[951340.330400001,6004037.7808,447],[951339.112,6004037.2474,447],[951339.0526,6004037.3828,447],[951338.964600001,6004037.3442,447],[951338.9351,6004037.4119,447],[951337.865400001,6004036.9437,447],[951337.8061,6004037.0789,447],[951337.738400001,6004037.0493,447],[951337.688099999,6004037.1645,447],[951336.858100001,6004039.0598,447],[951336.807700001,6004039.1749,447],[951336.875500001,6004039.2047,447],[951333.751400001,6004046.3395,447],[951334.631499998,6004046.725,447],[951334.601799998,6004046.7927,447],[951334.716899998,6004046.8429,447],[951336.070700001,6004047.4357,447],[951336.185800001,6004047.4861,447],[951336.215399999,6004047.4184,447]]],""spatialReference"":{""wkid"":102100,""latestWkid"":3857}}"
